Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/v4/file/bzIyMDgwOEN3cGRjZm1obkFtc1dxWVRDbXZp,1,0,271.17067800008954,271.17067800008954,271.17067800008954,271.17067800008954,1417.0,0.0011649719246602911,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/v4/file/bzIyMDgwOEN5TWhLOFcyOTVYOUV6Y0JfZGg,1,0,264.92635700003575,264.92635700003575,264.92635700003575,264.92635700003575,1367.0,0.0011649719246602911,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/v4/file/bzIyMDgwOEN5UVlBSTRMNDA3Nm1MV3JNMlo,1,0,22.22153000002436,22.22153000002436,22.22153000002436,22.22153000002436,1659.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOEN6REtIWGVINWljTDFydVo1Yk8,1,0,24.830830000041715,24.830830000041715,24.830830000041715,24.830830000041715,1422.0,0.0011649719246602911,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/v4/file/bzIyMDgwOENCcGlTN1lpbU1ZZG9OLTFEOGp5NHM,1,0,34.43993999997019,34.43993999997019,34.43993999997019,34.43993999997019,1373.0,0.0011649719246602911,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/v4/file/bzIyMDgwOENDb053YmZjMXBMRndEYmU1OWlj,1,0,242.8925240000126,242.8925240000126,242.8925240000126,242.8925240000126,1671.0,0.0011649719246602911,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/v4/file/bzIyMDgwOENENDk4aGNjTE5hOXJWM0hZRmI0,1,0,307.8199180000638,307.8199180000638,307.8199180000638,307.8199180000638,1612.0,0.0011649719246602911,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/v4/file/bzIyMDgwOENEWFNvb2xMMFllQU0tVHVPemZG,1,0,184.57323600000564,184.57323600000564,184.57323600000564,184.57323600000564,1425.0,0.0011649719246602911,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/v4/file/bzIyMDgwOENFOUx4WnZkRFEyTjVsVEo1QVZN,1,0,347.3976999999877,347.3976999999877,347.3976999999877,347.3976999999877,1299.0,0.0011649719246602911,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/v4/file/bzIyMDgwOENFWHE1YXpkUTAyYXpqbFVEVHRP,1,0,59.7738210000216,59.7738210000216,59.7738210000216,59.7738210000216,1411.0,0.0011649719246602911,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/v4/file/bzIyMDgwOENGUWcxZndmQWZJT1djYU55Z3Y,1,0,279.80358700006036,279.80358700006036,279.80358700006036,279.80358700006036,1368.0,0.0011649719246602911,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/v4/file/bzIyMDgwOENGZWVSdjhVdTE0bFV3UnRVeXUz,1,1,386.15380900000673,386.15380900000673,386.15380900000673,386.15380900000673,566.0,0.0011649719246602911,0.0011649719246602911,390,390,390,390,390,390,390,390,390,390,390
GET,/v4/file/bzIyMDgwOENHUWdhSGY5a3pXMTdhYzBhREpp,1,0,210.82114199998614,210.82114199998614,210.82114199998614,210.82114199998614,1504.0,0.0011649719246602911,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/v4/file/bzIyMDgwOENJTXJibXZzTnQ3S3VHSmpkSHBBa1A,1,0,94.22513700002355,94.22513700002355,94.22513700002355,94.22513700002355,1397.0,0.0011649719246602911,0.0,94,94,94,94,94,94,94,94,94,94,94
GET,/v4/file/bzIyMDgwOENKRlhZNnRXampaUnZKNFlJcGJU,1,0,23.53094499994768,23.53094499994768,23.53094499994768,23.53094499994768,1504.0,0.0011649719246602911,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/v4/file/bzIyMDgwOENKblR3S3ZXaEgtTERnZ2lnUDZr,1,0,321.1408399999982,321.1408399999982,321.1408399999982,321.1408399999982,3695.0,0.0011649719246602911,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/v4/file/bzIyMDgwOENNVlF4VDQ5bFdCR1AwWTRMNHQ,1,0,17.577921999986756,17.577921999986756,17.577921999986756,17.577921999986756,1391.0,0.0011649719246602911,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/v4/file/bzIyMDgwOENNeGd4Q1ZvM1VZVXZlTHE2SFJT,1,1,298.30612000000656,298.30612000000656,298.30612000000656,298.30612000000656,566.0,0.0011649719246602911,0.0011649719246602911,300,300,300,300,300,300,300,300,300,300,300
GET,/v4/file/bzIyMDgwOENOZ0Z5M1JhaGg5WUdlaUl4MnJj,1,0,133.78321699997286,133.78321699997286,133.78321699997286,133.78321699997286,1385.0,0.0011649719246602911,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/v4/file/bzIyMDgwOENPU2ZBbWZ6Rnl0MEpURzBSQ1Za,1,0,18.42359500000157,18.42359500000157,18.42359500000157,18.42359500000157,1619.0,0.0011649719246602911,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/v4/file/bzIyMDgwOENQTXpoaTd0NlZ2OWZabmFwdWE,1,1,34.620807000010245,34.620807000010245,34.620807000010245,34.620807000010245,565.0,0.0011649719246602911,0.0011649719246602911,35,35,35,35,35,35,35,35,35,35,35
GET,/v4/file/bzIyMDgwOENQbU5FTUl4Si1qS0pqbUUxd2M,1,0,62.370354999984556,62.370354999984556,62.370354999984556,62.370354999984556,3445.0,0.0011649719246602911,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/v4/file/bzIyMDgwOENQcUViakZMcmlhcjA2NDhaVjJ5,1,0,200.3724680000687,200.3724680000687,200.3724680000687,200.3724680000687,1628.0,0.0011649719246602911,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/v4/file/bzIyMDgwOENRb0lSM0hJTFMwT2hhNmM2SmM,1,0,201.10838200002945,201.10838200002945,201.10838200002945,201.10838200002945,1367.0,0.0011649719246602911,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/v4/file/bzIyMDgwOENReko5UGU0bmJJS3JUd3lxRnlo,1,1,75.51873199997772,75.51873199997772,75.51873199997772,75.51873199997772,566.0,0.0011649719246602911,0.0011649719246602911,76,76,76,76,76,76,76,76,76,76,76
GET,/v4/file/bzIyMDgwOENSMUhXLU9fVWx5UGxLdWRDWVk,1,0,60.48530299995036,60.48530299995036,60.48530299995036,60.48530299995036,1424.0,0.0011649719246602911,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/v4/file/bzIyMDgwOENURUM3WDQwMWhFaWVva3pPSDl6,1,0,247.42283299997325,247.42283299997325,247.42283299997325,247.42283299997325,1318.0,0.0011649719246602911,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/v4/file/bzIyMDgwOENUdFV5a2lNWk5kUm5UNG8tcDQ,1,0,21.83341400007066,21.83341400007066,21.83341400007066,21.83341400007066,1298.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOENVMTdWNkViZ1VGd0NlMmRyZ3g,1,1,17.742871999985255,17.742871999985255,17.742871999985255,17.742871999985255,565.0,0.0011649719246602911,0.0011649719246602911,18,18,18,18,18,18,18,18,18,18,18
GET,/v4/file/bzIyMDgwOENWQV83cmwxY3VWMjU1Nktjek1x,1,0,16.656487999966885,16.656487999966885,16.656487999966885,16.656487999966885,3631.0,0.0011649719246602911,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/v4/file/bzIyMDgwOENXSnFmLXhLRjRNRHp2VnJLb3Uy,1,0,14.376706000007289,14.376706000007289,14.376706000007289,14.376706000007289,1425.0,0.0011649719246602911,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/v4/file/bzIyMDgwOENZMkkyZ01WYjdOYk5UeWlXQ3Rq,1,0,23.59846700005619,23.59846700005619,23.59846700005619,23.59846700005619,1605.0,0.0011649719246602911,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/v4/file/bzIyMDgwOENfQTJkdk9kQUw5UkJrd3Y3MkRU,1,0,21.003084999961175,21.003084999961175,21.003084999961175,21.003084999961175,1424.0,0.0011649719246602911,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/v4/file/bzIyMDgwOENiYWFiS0lTV0h2WENCdXI4Qk1v,1,0,54.66229099999964,54.66229099999964,54.66229099999964,54.66229099999964,3080.0,0.0011649719246602911,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/v4/file/bzIyMDgwOENjSWtySlF0N0R0OXdQTHBCbGJs,1,0,23.05748699996002,23.05748699996002,23.05748699996002,23.05748699996002,1400.0,0.0011649719246602911,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/v4/file/bzIyMDgwOENkWTk5alhWT1FzLUFuMmNUc0hT,1,0,324.84170000000745,324.84170000000745,324.84170000000745,324.84170000000745,1393.0,0.0011649719246602911,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/v4/file/bzIyMDgwOENkYlk0cC14S19nSnpTWEVELVU,1,1,32.79317099998025,32.79317099998025,32.79317099998025,32.79317099998025,565.0,0.0011649719246602911,0.0011649719246602911,33,33,33,33,33,33,33,33,33,33,33
GET,/v4/file/bzIyMDgwOENlWkF6ZWNPcllxUXRwM19PdDU,1,0,24.046293000083097,24.046293000083097,24.046293000083097,24.046293000083097,1525.0,0.0011649719246602911,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/v4/file/bzIyMDgwOENld3I1cDR0NDhFNjlVV1V1VjFl,1,0,30.936156999985087,30.936156999985087,30.936156999985087,30.936156999985087,1724.0,0.0011649719246602911,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/v4/file/bzIyMDgwOENoNm1BbzMyUEJfVlJrbGJ2ckc1,1,1,17.210791999957564,17.210791999957564,17.210791999957564,17.210791999957564,566.0,0.0011649719246602911,0.0011649719246602911,17,17,17,17,17,17,17,17,17,17,17
GET,/v4/file/bzIyMDgwOENoWTdwUjhWZFJXZENEUzl3dS0,1,1,16.83105800003659,16.83105800003659,16.83105800003659,16.83105800003659,565.0,0.0011649719246602911,0.0011649719246602911,17,17,17,17,17,17,17,17,17,17,17
GET,/v4/file/bzIyMDgwOENpdkFzR0l3dnY0dEFaazNYUjk,1,0,16.351194999970176,16.351194999970176,16.351194999970176,16.351194999970176,1415.0,0.0011649719246602911,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/v4/file/bzIyMDgwOENqQVZKQVh0blNPOTM1R2hwRWY,1,0,24.905316000001676,24.905316000001676,24.905316000001676,24.905316000001676,1605.0,0.0011649719246602911,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/v4/file/bzIyMDgwOENrNU50a1BUMTlyVHB3U2dLMFBh,1,1,30.416978999994626,30.416978999994626,30.416978999994626,30.416978999994626,566.0,0.0011649719246602911,0.0011649719246602911,30,30,30,30,30,30,30,30,30,30,30
GET,/v4/file/bzIyMDgwOENrS1I4eFI0VWwyQnZXdTBnUUQ5,1,0,22.130503999960638,22.130503999960638,22.130503999960638,22.130503999960638,3344.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOENrc1NqOU1rbzFnQVpsTFU4Y1p4,1,0,20.73888799998258,20.73888799998258,20.73888799998258,20.73888799998258,1408.0,0.0011649719246602911,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/v4/file/bzIyMDgwOENsRFFvZ3BMMEdTMS1sWmUyZnNN,1,0,24.769471000013255,24.769471000013255,24.769471000013255,24.769471000013255,1425.0,0.0011649719246602911,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/v4/file/bzIyMDgwOENsT2ZXZlFYZEpfZ1NyOVQ5WW5U,1,0,61.055303999978605,61.055303999978605,61.055303999978605,61.055303999978605,1425.0,0.0011649719246602911,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/v4/file/bzIyMDgwOENsUF9ra2lKM0ZnU0pBZ2V0Vk4y,1,1,47.81826800001454,47.81826800001454,47.81826800001454,47.81826800001454,566.0,0.0011649719246602911,0.0011649719246602911,48,48,48,48,48,48,48,48,48,48,48
GET,/v4/file/bzIyMDgwOENsZ1FDdFBHSEdRbHIxb3J1b1c,1,0,15.3181460000269,15.3181460000269,15.3181460000269,15.3181460000269,1406.0,0.0011649719246602911,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/v4/file/bzIyMDgwOENsbWotZGFYSkdiZGh4REZsbUFN,1,1,14.413996000030238,14.413996000030238,14.413996000030238,14.413996000030238,566.0,0.0011649719246602911,0.0011649719246602911,14,14,14,14,14,14,14,14,14,14,14
GET,/v4/file/bzIyMDgwOENtV2VfZ1UtTVFObGFxVVZLS3dB,1,0,348.2824640000217,348.2824640000217,348.2824640000217,348.2824640000217,3335.0,0.0011649719246602911,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/v4/file/bzIyMDgwOENtX0RxVWFPS1NfQzFwMlFreVU,1,0,19.441641000071286,19.441641000071286,19.441641000071286,19.441641000071286,3342.0,0.0011649719246602911,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOENuRFVMV0NyaHpWaXpzbko1clRuTUs,1,0,63.00180400000954,63.00180400000954,63.00180400000954,63.00180400000954,1531.0,0.0011649719246602911,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/v4/file/bzIyMDgwOENuZlZTQ3hhMG15MEZfNl9CNjg,1,0,59.92135200000348,59.92135200000348,59.92135200000348,59.92135200000348,3585.0,0.0011649719246602911,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/v4/file/bzIyMDgwOENuaW1GSEp0bkkyYVdPOGh2OE9h,1,0,214.00282199999765,214.00282199999765,214.00282199999765,214.00282199999765,1397.0,0.0011649719246602911,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/v4/file/bzIyMDgwOENvUDItLU9xT0xXeW9jOThueHlx,1,0,22.092137000072398,22.092137000072398,22.092137000072398,22.092137000072398,1413.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOENwUGlDcnExczVzTWpzdUlzUUhk,1,0,58.71343799998385,58.71343799998385,58.71343799998385,58.71343799998385,1612.0,0.0011649719246602911,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/v4/file/bzIyMDgwOENxUGctcGpNUFZ3X1NrdG9sN3M,1,1,19.93820100000221,19.93820100000221,19.93820100000221,19.93820100000221,565.0,0.0011649719246602911,0.0011649719246602911,20,20,20,20,20,20,20,20,20,20,20
GET,/v4/file/bzIyMDgwOENyRXRvZ1lQaXdqUWtJZHBPbC1l,1,1,162.41337300004943,162.41337300004943,162.41337300004943,162.41337300004943,566.0,0.0011649719246602911,0.0011649719246602911,160,160,160,160,160,160,160,160,160,160,160
GET,/v4/file/bzIyMDgwOENyam00aFotVVRuekhhNml1N0RFVEo,1,0,20.81283400002576,20.81283400002576,20.81283400002576,20.81283400002576,3635.0,0.0011649719246602911,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/v4/file/bzIyMDgwOEQ0Q3Z3TXpJdTFsM2ZDWV91TFpz,1,0,23.961809999946126,23.961809999946126,23.961809999946126,23.961809999946126,1299.0,0.0011649719246602911,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/v4/file/bzIyMDgwOEQ0dDRKRkZCM3pIMmdjRm1JeGJj,1,0,17.00881199997184,17.00881199997184,17.00881199997184,17.00881199997184,1390.0,0.0011649719246602911,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/v4/file/bzIyMDgwOEQ1cGl6R01jUDNJOVU4TGtDeGI,1,1,24.746970000023794,24.746970000023794,24.746970000023794,24.746970000023794,565.0,0.0011649719246602911,0.0011649719246602911,25,25,25,25,25,25,25,25,25,25,25
GET,/v4/file/bzIyMDgwOEQ1d0tBRnY2TFpRbWNPTFBhWkM,1,0,49.947987999985344,49.947987999985344,49.947987999985344,49.947987999985344,1391.0,0.0011649719246602911,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/v4/file/bzIyMDgwOEQ2M2ROMHpqZVBhUTMxUTF5TGND,1,0,295.42117900001585,295.42117900001585,295.42117900001585,295.42117900001585,1884.0,0.0011649719246602911,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/v4/file/bzIyMDgwOEQ2NmF3cXF3ejExUmdQc0llZV9XdEE,1,0,20.01128700010213,20.01128700010213,20.01128700010213,20.01128700010213,1373.0,0.0011649719246602911,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/v4/file/bzIyMDgwOEQ2WGZFa2VxTjVBTVBJRzBFNm5N,1,0,97.05293899997969,97.05293899997969,97.05293899997969,97.05293899997969,3587.0,0.0011649719246602911,0.0,97,97,97,97,97,97,97,97,97,97,97
GET,/v4/file/bzIyMDgwOEQ2b25JNWRfRjl1NnJwN1FqTncy,1,0,386.75751200000263,386.75751200000263,386.75751200000263,386.75751200000263,1413.0,0.0011649719246602911,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/v4/file/bzIyMDgwOEQ2cFFqd3p6Q3BHMFpMNWRnVTlt,1,1,25.55204399993727,25.55204399993727,25.55204399993727,25.55204399993727,566.0,0.0011649719246602911,0.0011649719246602911,26,26,26,26,26,26,26,26,26,26,26
GET,/v4/file/bzIyMDgwOEQ3N0E2a1U4UjJRUGJMd2FZenA,1,0,93.21669100006602,93.21669100006602,93.21669100006602,93.21669100006602,1618.0,0.0011649719246602911,0.0,93,93,93,93,93,93,93,93,93,93,93
GET,/v4/file/bzIyMDgwOEQ3TGN0TEFzeDFpTXRBRmViaEY,1,0,20.91835099997752,20.91835099997752,20.91835099997752,20.91835099997752,1409.0,0.0011649719246602911,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/v4/file/bzIyMDgwOEQ4OUZDTzZ4YXRTT1FEU2oyTU4z,1,0,308.5632030000056,308.5632030000056,308.5632030000056,308.5632030000056,1451.0,0.0011649719246602911,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/v4/file/bzIyMDgwOEQ5NTk3a09Db2NFVXFDSDRKRmpWazk,1,0,19.119994999982737,19.119994999982737,19.119994999982737,19.119994999982737,1394.0,0.0011649719246602911,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOEQxNkdidEs5QnJTcHlPeFM0SUc,1,0,32.67091700001856,32.67091700001856,32.67091700001856,32.67091700001856,1409.0,0.0011649719246602911,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/v4/file/bzIyMDgwOEQxa01jMG1FTXRQa1JaRWlHX3BC,1,0,406.36361999997916,406.36361999997916,406.36361999997916,406.36361999997916,1650.0,0.0011649719246602911,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/v4/file/bzIyMDgwOEQyNHBnV1JxM010Z25ER3p6VzZoSkk,1,0,62.548730999992586,62.548730999992586,62.548730999992586,62.548730999992586,1394.0,0.0011649719246602911,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/v4/file/bzIyMDgwOEQyb0dfN2tVUlktOFJNdGFESWg3dFU,1,0,27.3629720001054,27.3629720001054,27.3629720001054,27.3629720001054,3594.0,0.0011649719246602911,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/v4/file/bzIyMDgwOEQzRl9tZTF3SFpabDVrVUUtbmM,1,0,123.76319600002716,123.76319600002716,123.76319600002716,123.76319600002716,1626.0,0.0011649719246602911,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/v4/file/bzIyMDgwOEQzYWtfRTYzTlFUUzUzSVZ4NU4,1,1,25.447299999996176,25.447299999996176,25.447299999996176,25.447299999996176,565.0,0.0011649719246602911,0.0011649719246602911,25,25,25,25,25,25,25,25,25,25,25
GET,/v4/file/bzIyMDgwOEQzb201MzEyME9rUi1MaE9rNE85,1,0,313.39725700001964,313.39725700001964,313.39725700001964,313.39725700001964,1400.0,0.0011649719246602911,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/v4/file/bzIyMDgwOER0Y29DZnJFVDlMQ0FhY01YZDRQ,1,1,29.90855100006229,29.90855100006229,29.90855100006229,29.90855100006229,566.0,0.0011649719246602911,0.0011649719246602911,30,30,30,30,30,30,30,30,30,30,30
GET,/v4/file/bzIyMDgwOER0YlVmRDAtLUNKMnl4cEo1TG8t,1,1,44.928234000053635,44.928234000053635,44.928234000053635,44.928234000053635,566.0,0.0011649719246602911,0.0011649719246602911,45,45,45,45,45,45,45,45,45,45,45
GET,/v4/file/bzIyMDgwOER1OHM2eGtITXR4OEpHSFhodzE,1,0,20.48840099996596,20.48840099996596,20.48840099996596,20.48840099996596,1648.0,0.0011649719246602911,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/v4/file/bzIyMDgwOER2bUNpblpGclZoMG1pTnZRampu,1,0,22.04109799993148,22.04109799993148,22.04109799993148,22.04109799993148,1598.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOER2bWV6Q2NsVFZxRzJUR1JzSWo,1,0,645.4158439998992,645.4158439998992,645.4158439998992,645.4158439998992,1620.0,0.0011649719246602911,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/v4/file/bzIyMDgwOER3YXBCRXpHaXNyOFhxaTlJdFQw,1,0,18.64571999999498,18.64571999999498,18.64571999999498,18.64571999999498,1612.0,0.0011649719246602911,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOER4QThCYmNTOEFneGpHSnRJU1Zz,1,0,60.273083000083716,60.273083000083716,60.273083000083716,60.273083000083716,1602.0,0.0011649719246602911,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/v4/file/bzIyMDgwOER4Y0VJcTVCbDNLUEV3ZmpTeGg,1,0,218.47648099998196,218.47648099998196,218.47648099998196,218.47648099998196,1657.0,0.0011649719246602911,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/v4/file/bzIyMDgwOER5OWE0SVpMZUg5SFRabHBGWlQ,1,0,203.18500300004416,203.18500300004416,203.18500300004416,203.18500300004416,1616.0,0.0011649719246602911,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/v4/file/bzIyMDgwOER5b25Tc29zWHY4WTJVc0N4ZW5OcWM,1,0,127.98456600000918,127.98456600000918,127.98456600000918,127.98456600000918,1431.0,0.0011649719246602911,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/v4/file/bzIyMDgwOER6RENLZGVKSE9aZ0pBZ24ydXY,1,0,18.152382000039324,18.152382000039324,18.152382000039324,18.152382000039324,1626.0,0.0011649719246602911,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/v4/file/bzIyMDgwOER6TFROZ2Y5anNTMDRuLXFiUE96,1,0,262.131581999995,262.131581999995,262.131581999995,262.131581999995,1485.0,0.0011649719246602911,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/v4/file/bzIyMDgwOER6dm1kSXJaZVpQTWU5bWhCbmVQ,1,1,16.096978999939893,16.096978999939893,16.096978999939893,16.096978999939893,566.0,0.0011649719246602911,0.0011649719246602911,16,16,16,16,16,16,16,16,16,16,16
GET,/v4/file/bzIyMDgwOERDMVBUeUVYdklxTVJHRXliNTc,1,0,197.59368699999413,197.59368699999413,197.59368699999413,197.59368699999413,1367.0,0.0011649719246602911,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/v4/file/bzIyMDgwOEREdzZrdUJ3WmduVXBiVDl4Yks,1,1,21.170451000017465,21.170451000017465,21.170451000017465,21.170451000017465,565.0,0.0011649719246602911,0.0011649719246602911,21,21,21,21,21,21,21,21,21,21,21
GET,/v4/file/bzIyMDgwOEREejJRZkRyQnhadVhacVM3TG4,1,1,16.66255199995703,16.66255199995703,16.66255199995703,16.66255199995703,565.0,0.0011649719246602911,0.0011649719246602911,17,17,17,17,17,17,17,17,17,17,17
GET,/v4/file/bzIyMDgwOERFdmQ2d3N6eDd1LURlX1kwODM,1,0,29.34323099998437,29.34323099998437,29.34323099998437,29.34323099998437,1409.0,0.0011649719246602911,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/v4/file/bzIyMDgwOERGT1FJMThOWmU2Q0E4bk5LMTFmSFY,1,0,294.4714269999622,294.4714269999622,294.4714269999622,294.4714269999622,1428.0,0.0011649719246602911,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/v4/file/bzIyMDgwOERHNlM3dnlRbzFxMnhFVWgxU2Q,1,0,30.516790000092442,30.516790000092442,30.516790000092442,30.516790000092442,3342.0,0.0011649719246602911,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/v4/file/bzIyMDgwOERHOG9ubndFZ29SNS1MaHBPQzlz,1,1,110.2922790000207,110.2922790000207,110.2922790000207,110.2922790000207,566.0,0.0011649719246602911,0.0011649719246602911,110,110,110,110,110,110,110,110,110,110,110
GET,/v4/file/bzIyMDgwOERId05xb2FRVFBwTG1FOXJ1RzI,1,0,22.797837999974035,22.797837999974035,22.797837999974035,22.797837999974035,3694.0,0.0011649719246602911,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/v4/file/bzIyMDgwOERIdTJDTTJtMVFTZ2s3RU9JYmN0,1,0,310.75777800003834,310.75777800003834,310.75777800003834,310.75777800003834,1420.0,0.0011649719246602911,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/v4/file/bzIyMDgwOERJUXNnSmVjc0M3cFI0TGZTUE8,1,0,253.16133000001173,253.16133000001173,253.16133000001173,253.16133000001173,3695.0,0.0011649719246602911,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/v4/file/bzIyMDgwOERKNGhiSi1xb3M5aDhCMi1jRkpf,1,0,24.204456999996182,24.204456999996182,24.204456999996182,24.204456999996182,1299.0,0.0011649719246602911,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/v4/file/bzIyMDgwOERKZFpaam9RbFdGQ1VVT0NVYzQ,1,0,18.14634299989848,18.14634299989848,18.14634299989848,18.14634299989848,1620.0,0.0011649719246602911,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/v4/file/bzIyMDgwOERKcC0yYlVWM2VVaFQ1R2h0RjA1,1,0,271.6135949999625,271.6135949999625,271.6135949999625,271.6135949999625,1370.0,0.0011649719246602911,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/v4/file/bzIyMDgwOERKcXNvckFPVUhMMDN5VkFrdnVJ,1,1,170.52927299999965,170.52927299999965,170.52927299999965,170.52927299999965,566.0,0.0011649719246602911,0.0011649719246602911,170,170,170,170,170,170,170,170,170,170,170
GET,/v4/file/bzIyMDgwOERMSy1ucTF4VHJiSkNyZHQzR1lE,1,0,197.36613600002784,197.36613600002784,197.36613600002784,197.36613600002784,1527.0,0.0011649719246602911,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/v4/file/bzIyMDgwOERMWnpiOUpMSHlWaVltZ2lET2FK,1,1,320.6132359999856,320.6132359999856,320.6132359999856,320.6132359999856,566.0,0.0011649719246602911,0.0011649719246602911,320,320,320,320,320,320,320,320,320,320,320
